"","Mean","Median","St.Dev.","95%CI_low","95%CI_upp"
"NHQ[201]",0.00322847324378994,0.0029187328469965,0.00189430190017825,0.000520379078293698,0.00783214811364109
"NHQ[202]",0.00310133291846378,0.00276311749099295,0.0018757968551371,0.000458667098307063,0.0076823008392769
"NHQ[203]",0.0029950841801534,0.00262887227926402,0.00188017520428255,0.000387899143138292,0.00756383995661461
"NHQ[204]",0.00322824620741148,0.00290717614541158,0.00189726607640049,0.000503966937149251,0.00778852979364321
"NHQ[205]",0.00320929611925348,0.00289140111131915,0.00189832452640792,0.00049149024668875,0.00786382007381112
"NHQ[206]",0.00305798320766885,0.00272110509615512,0.00188107983267252,0.00042652439134185,0.00763916044520197
"NHQ[207]",0.00318996872178063,0.00287280134705932,0.00190102482956421,0.000483767428189168,0.00784655032918433
"NHQ[208]",0.00320145064746838,0.00286424099787105,0.00190371425106234,0.000482101043355866,0.00777200786530367
"NHQ[209]",0.00310156885207906,0.0027584675512212,0.00190927021135952,0.000381941918028544,0.00760363360226031
"NHQ[210]",0.00357568177946721,0.00329486426689085,0.00198005549690648,0.000629904850448449,0.00826575358277682
"NHQ[211]",0.00391910614817685,0.00365270531250122,0.00208727281478118,0.000778155417611089,0.0087951875470424
"NHQ[212]",0.00392977631005043,0.00363747332303289,0.00211431197960088,0.000726248592243496,0.00884635669633453
"NHQ[213]",0.00442255309451233,0.00414441839026558,0.0022321374498185,0.000941695343032568,0.00957625438043108
"NHQ[214]",0.0045045346125151,0.00420720183566222,0.00226202205594245,0.000936632661285854,0.00975858448199071
"NHQ[215]",0.00481662639787643,0.00452021703955202,0.00242572785415528,0.000996572376568987,0.0104804126686074
"NHQ[216]",0.00499410777752476,0.00468474081007867,0.00256471662333252,0.000974234813265111,0.0109626673080746
"NHQ[217]",0.00512845819726754,0.00483131517774048,0.00263331809589852,0.00097805768591366,0.0111939748201083
"NHQ[218]",0.00541462387759863,0.00513167114047557,0.00259446236204456,0.0012016216125997,0.0113013209282807
"NHQ[219]",0.00560378014324552,0.00533896333438172,0.00248679195485564,0.00150998199091995,0.0112384246641713
"NHQ[220]",0.00559676954008747,0.00534761370673333,0.00239673883411583,0.0016694954528272,0.0110623986448506
"NHQ[221]",0.00579035359340166,0.0055252335221271,0.00232122830654653,0.00203384186164616,0.0109946413649558
"NHQ[222]",0.00569011118938382,0.00542563221276009,0.00221042696181761,0.00210813647816419,0.0106367692679916
"NHQ[223]",0.0057765834037614,0.00545571670120892,0.00230971187420852,0.00212674844570251,0.0109939899949262
"NHQ[224]",0.00557921150080626,0.00533906482670263,0.00204255129463142,0.0022932645341319,0.0102428269150139
"NHQ[225]",0.00546404553383006,0.00522906844343654,0.0020193515668536,0.002254024355898,0.0100319889992277
"NHQ[226]",0.00552452151974978,0.00518194309188062,0.00228970887322313,0.00197135454635729,0.0106947509212562
"NHQ[227]",0.00485477155362723,0.00460580197188836,0.00203601009533823,0.00165119274880823,0.00943783874679891
"NHQ[228]",0.00429170409825023,0.00407803627408906,0.00198496723618294,0.00109948263177022,0.00865596004753848
"NHQ[229]",0.00431121556261408,0.00405029279041723,0.00206599122306996,0.0010381967441731,0.0091546317073795
"NHQ[230]",0.00432394840843873,0.00405519985557536,0.00204391906595743,0.0011046621160282,0.00906920425811363
"NHQ[231]",0.00480862986175266,0.0046113534271176,0.00176112887790435,0.00196482142010443,0.00874737665026639
"NHQ[232]",0.00539977498070577,0.00520044847747521,0.00201329047031299,0.00218927377858098,0.0099894267555821
"NHQ[233]",0.00584609559202779,0.00560048301028982,0.00222723289412464,0.00227652624567118,0.0109602571559185
"NHQ[234]",0.00570271645972248,0.0054453164495208,0.00239861362864359,0.00180051136561543,0.0111269874162681
"NHQ[235]",0.00571120609350368,0.00543648585205389,0.00241428568479291,0.0018321620071668,0.0111774284790057
"NHQ[236]",0.00638886736042645,0.00612087691178914,0.00226283820193354,0.00278998142803021,0.0115709683777568
"NHQ[237]",0.00659742797773463,0.00626236404232027,0.00247414212500243,0.00270275973990953,0.0122935675145449
"NHQ[238]",0.00672054941300016,0.00636009162851581,0.002603596099672,0.00257830237182977,0.0127033673541197
"NHQ[239]",0.00701381754949171,0.00661348886388559,0.00271862378731991,0.00269971185152132,0.0132154794654048
"NHQ[240]",0.00765004343737541,0.00723779296505501,0.00293428461083792,0.00304779115078097,0.0143477164757712
"NHQ[241]",0.00659374818600576,0.0061756174865248,0.00299018602568747,0.00191954909706993,0.0135243836007278
"NHQ[242]",0.00634790084537118,0.0059474566821361,0.00292102201743126,0.00181451962796355,0.013066122561594
"NHQ[243]",0.00661691728701144,0.00622752478377463,0.00274230136106751,0.00239643120637189,0.0129086420804725
"NHQ[244]",0.00630847848348985,0.00591186160286767,0.00266550688232308,0.00223055756495621,0.0124671213731675
"NHQ[245]",0.00555247277019222,0.00518867816217083,0.00237955792183564,0.00195887561161397,0.0111515448621902
"NHQ[246]",0.00447924029903177,0.00422504714844111,0.00192841402410783,0.00151330347069199,0.00897928829484065
"NHQ[247]",0.00302411917247193,0.00268998054110278,0.00196069515579326,0.000331729688221339,0.00781834767526489
"NHQ[248]",0.00321891272923246,0.00285083997757601,0.00202305581680507,0.000466127219283591,0.00823713925070016
"NHQ[249]",0.00339926199748063,0.00303550836868885,0.00208136571494805,0.000519463550679549,0.0085573264159988
"NHQ[250]",0.00338726980003816,0.00302676101971314,0.00204203023866534,0.00054982993521338,0.00836690030086562
"NHQ[251]",0.00340833230464739,0.00304478046371981,0.00205444083254528,0.000518851356159533,0.00834008866742697
"NHQ[252]",0.00333328999826103,0.00299169144543017,0.00194394945473729,0.000587464563979943,0.00807717972673306
"NHQ[253]",0.00323031755923629,0.00290541206966985,0.00186491846838519,0.000588674000610597,0.00779992154902298
"NHQ[254]",0.00330183763585973,0.00298291289575552,0.00187139587100187,0.000621313583976417,0.00784803460562278
"NHQ[255]",0.00338369289464475,0.00307606118028389,0.00189263595933759,0.000643807375820098,0.00804829054910351
"NHQ[256]",0.00345612024598538,0.00313805064757532,0.00192093484315989,0.00064734444741053,0.00822357184355791
